#Split in new
chr1A	0	9999	0.12921195652173903	4999
#Split in new
chr1A	10000	19999	0.12921195652173903	14999
#Split in new
chr1A	20000	29999	0.12921195652173903	24999
#Split in new
chr1A	30000	39999	0.12921195652173903	34999
#Split in new
chr1A	40000	49999	0.12921195652173903	44999
#Split in new
chr1A	50000	59999	0.12921195652173903	54999
#Split in new
chr1A	60000	69999	0.12921195652173906	64999
#Split in new
chr1A	70000	79999	0.12921195652173997	74999
#Split in new
chr1A	80000	89999	0.12921195652173903	84999
#Split in new
chr1A	90000	99999	0.12921195652173906	94999
#Split in new
chr1A	100000	109999	0.12921195652173958	104999
#Split in new
chr1A	110000	119999	0.12921195652173903	114999
#Split in new
chr1A	120000	129999	0.12921195652173906	124999
#Split in new
chr1A	130000	139999	0.12921195652173903	134999
#Split in new
chr1A	140000	149999	0.1292119565217404	144999
#Split in new
chr1A	150000	159999	0.12921195652173947	154999
#Split in new
chr1A	160000	169999	0.1292119565217396	164999
#Partially deleted in new
chr1A	170000	179999	0.12921195652173903	174999
#Partially deleted in new
chr1A	180000	189999	0.12921195652173983	184999
#Split in new
chr1A	190000	199999	0.12921195652174017	194999
#Split in new
chr1A	200000	209999	0.12731533998038572	204999
#Split in new
chr1A	210000	219999	0.1182445652173916	214999
#Split in new
chr1A	220000	229999	0.11824456521739156	224999
#Split in new
chr1A	230000	239999	0.11824456521739127	234999
#Split in new
chr1A	240000	249999	0.1182445652173914	244999
#Split in new
chr1A	250000	259999	0.1182445652173916	254999
#Split in new
chr1A	260000	269999	0.1182445652173916	264999
#Split in new
chr1A	270000	279999	0.11824456521739156	274999
#Split in new
chr1A	280000	289999	0.1182445652173916	284999
#Split in new
chr1A	290000	299999	0.11824456521739161	294999
#Split in new
chr1A	300000	309999	0.11824456521739156	304999
#Split in new
chr1A	310000	319999	0.11824456521739161	314999
#Split in new
chr1A	320000	329999	0.1182445652173916	324999
#Split in new
chr1A	330000	339999	0.1182445652173916	334999
#Split in new
chr1A	340000	349999	0.11824456521739156	344999
#Split in new
chr1A	350000	359999	0.1182445652173916	354999
#Split in new
chr1A	360000	369999	0.11824456521739156	364999
#Split in new
chr1A	370000	379999	0.11824456521739155	374999
#Split in new
chr1A	380000	389999	0.11824456521739155	384999
#Partially deleted in new
chr1A	390000	399999	0.10295495023572532	394999
#Split in new
chr1A	400000	409999	0.0970054347826086	404999
#Split in new
chr1A	410000	419999	0.09700543478260842	414999
#Split in new
chr1A	420000	429999	0.09700543478260844	424999
#Split in new
chr1A	430000	439999	0.09700543478260838	434999
#Split in new
chr1A	440000	449999	0.09700543478260838	444999
#Split in new
chr1A	450000	459999	0.09700543478260837	454999
#Split in new
chr1A	460000	469999	0.09700543478260852	464999
#Split in new
chr1A	470000	479999	0.09700543478260841	474999
#Split in new
chr1A	480000	489999	0.09700543478260872	484999
#Split in new
chr1A	490000	499999	0.09700543478260841	494999
#Split in new
chr1A	500000	509999	0.09700543478260842	504999
#Split in new
chr1A	510000	519999	0.09700543478260842	514999
#Split in new
chr1A	520000	529999	0.09700543478260841	524999
#Partially deleted in new
chr1A	530000	539999	0.09700543478260838	534999
#Split in new
chr1A	540000	549999	0.09700543478260851	544999
#Split in new
chr1A	550000	559999	0.0970054347826087	554999
#Split in new
chr1A	560000	569999	0.09700543478260872	564999
#Split in new
chr1A	570000	579999	0.09700543478260842	574999
#Split in new
chr1A	580000	589999	0.09700543478260842	584999
#Split in new
chr1A	590000	599999	0.09700543478260842	594999
#Split in new
chr1A	600000	609999	0.09700543478260852	604999
#Split in new
chr1A	610000	619999	0.09700543478260842	614999
#Partially deleted in new
chr1A	620000	629999	0.10083321311312249	624999
#Split in new
chr1A	630000	639999	0.10759239130434714	634999
#Split in new
chr1A	640000	649999	0.10759239130434711	644999
#Split in new
chr1A	650000	659999	0.10759239130434704	654999
#Split in new
chr1A	660000	669999	0.10759239130434717	664999
#Split in new
chr1A	670000	679999	0.1075923913043471	674999
#Split in new
chr1A	680000	689999	0.10759239130434742	684999
#Split in new
chr1A	690000	699999	0.10759239130434786	694999
#Split in new
chr1A	700000	709999	0.10759239130434786	704999
#Split in new
chr1A	710000	719999	0.10759239130434733	714999
#Split in new
chr1A	720000	729999	0.1075923913043477	724999
#Split in new
chr1A	730000	739999	0.10759239130434724	734999
#Partially deleted in new
chr1A	740000	749999	0.10759239130434767	744999
#Split in new
chr1A	750000	759999	0.10759239130434761	754999
#Split in new
chr1A	770000	779999	0.10759239130434785	774999
#Split in new
chr1A	780000	789999	0.10059588193708019	784999
#Split in new
chr1A	790000	799999	0.09194565217391305	794999
#Split in new
chr1A	800000	809999	0.09194565217391305	804999
#Split in new
chr1A	810000	819999	0.09194565217391305	814999
#Split in new
chr1A	820000	829999	0.09194565217391305	824999
#Split in new
chr1A	830000	839999	0.09194565217391305	834999
#Partially deleted in new
chr1A	840000	849999	0.09194565217391305	844999
#Split in new
chr1A	860000	869999	0.09194565217391305	864999
#Split in new
chr1A	870000	879999	0.09194565217391305	874999
#Split in new
chr1A	880000	889999	0.091945652173913	884999
#Split in new
chr1A	890000	899999	0.09194565217391305	894999
#Split in new
chr1A	900000	909999	0.09194565217391305	904999
#Split in new
chr1A	910000	919999	0.09194565217391305	914999
#Partially deleted in new
chr1A	920000	929999	0.09194565217391305	924999
#Split in new
chr1A	930000	939999	0.09194565217391305	934999
#Split in new
chr1A	940000	949999	0.0919456521739123	944999
#Split in new
chr1A	950000	959999	0.09194565217391305	954999
#Split in new
chr1A	960000	969999	0.09194565217391305	964999
#Split in new
chr1A	970000	979999	0.09194565217391305	974999
#Split in new
chr1A	980000	989999	0.09148975239900459	984999
#Split in new
chr1A	990000	999999	0.08397826086956499	994999
#Split in new
chr1A	1000000	1009999	0.08397826086956571	1004999
#Split in new
chr1A	1010000	1019999	0.08397826086956564	1014999
#Split in new
chr1A	1020000	1029999	0.0839782608695652	1024999
#Split in new
chr1A	1030000	1039999	0.0839782608695652	1034999
#Split in new
chr1A	1040000	1049999	0.08397826086956546	1044999
#Partially deleted in new
chr1A	1050000	1059999	0.08397826086956504	1054999
#Split in new
chr1A	1060000	1069999	0.08397826086956527	1064999
#Partially deleted in new
chr1A	1070000	1079999	0.08397826086956516	1074999
#Split in new
chr1A	1080000	1089999	0.08397826086956525	1084999
#Split in new
chr1A	1090000	1099999	0.08397826086956504	1094999
#Partially deleted in new
chr1A	1100000	1109999	0.08397826086956528	1104999
#Partially deleted in new
chr1A	1110000	1119999	0.08397826086956578	1114999
#Partially deleted in new
chr1A	1120000	1129999	0.08397826086956534	1124999
#Split in new
chr1A	1130000	1139999	0.08397826086956514	1134999
#Split in new
chr1A	1140000	1149999	0.08397826086956567	1144999
#Split in new
chr1A	1150000	1159999	0.08397826086956499	1154999
#Split in new
chr1A	1160000	1169999	0.08397826086956499	1164999
#Split in new
chr1A	1170000	1179999	0.08397826086956545	1174999
#Split in new
chr1A	1180000	1189999	0.08397826086956559	1184999
#Split in new
chr1A	1190000	1199999	0.08397826086956511	1194999
#Partially deleted in new
chr1A	1200000	1209999	0.07556189613526564	1204999
#Split in new
chr1A	1210000	1219999	0.07175	1214999
#Split in new
chr1A	1220000	1229999	0.07175	1224999
#Partially deleted in new
chr1A	1230000	1239999	0.07175	1234999
#Split in new
