chr33	0	10000	51.59191884492362	5000
chr33	10000	20000	50.22942948403776	15000
chr33	20000	30000	70.9317803654307	25000
chr33	30000	40000	78.72162653832082	35000
chr33	40000	50000	62.01265357263914	45000
chr33	50000	60000	37.783515794908865	55000
chr33	60000	70000	38.89304432169045	65000
chr33	70000	80000	41.44775137656519	75000
chr33	80000	90000	27.244730829139215	85000
chr33	90000	100000	29.4614956578323	95000
chr33	100000	110000	17.01877415312785	105000
chr33	110000	120000	46.38210440715812	115000
chr33	120000	130000	34.936002930587044	125000
chr33	130000	140000	60.59603605727536	135000
chr33	140000	150000	19.393183206332978	145000
chr33	150000	160000	38.40542630080791	155000
chr33	160000	170000	37.937779597484884	165000
chr33	170000	180000	32.862756246322476	175000
chr33	180000	190000	38.319468261129344	185000
chr33	190000	200000	59.58580805628141	195000
chr33	200000	210000	62.3112974313204	205000
chr33	210000	220000	61.011392239425824	215000
chr33	220000	230000	59.03602088586805	225000
chr33	230000	240000	61.251611763814736	235000
chr33	240000	250000	60.19510368270843	245000
chr33	250000	260000	68.96295699702321	255000
chr33	260000	270000	114.22553530700337	265000
chr33	270000	280000	118.3744230555102	275000
chr33	280000	290000	116.11775788452766	285000
chr33	290000	300000	113.68371201565502	295000
