chr32	0	5000	0.10786578663183884	2500
chr32	5000	10000	16.176876048401596	7500
chr32	10000	15000	3.5465999361798675	12500
chr32	15000	20000	0.7507286714724265	17500
chr32	20000	25000	0.750728671472426	22500
chr32	25000	30000	0.7507286714724257	27500
chr32	30000	35000	0.750728671472426	32500
chr32	35000	40000	0.7507286714724261	37500
chr32	40000	45000	0.8161172664872272	42500
chr32	45000	50000	0.8659842392760914	47500
chr32	50000	55000	0.8659842392760918	52500
chr32	55000	60000	0.8659842392760921	57500
chr32	65000	70000	1.2080291925464066	67500
chr32	70000	75000	1.232108559180372	72500
chr32	75000	80000	1.232108559180372	77500
chr32	80000	85000	1.232108559180372	82500
chr32	85000	90000	1.9356262681957657	87500
chr32	90000	95000	2.145913852474255	92500
chr32	95000	100000	2.145913852474255	97500
chr32	100000	105000	4.586112290518771	102500
chr32	105000	110000	2.931900231202562	107500
chr32	110000	115000	1.6488739914156036	112500
chr32	115000	120000	1.6616589262857173	117500
chr32	120000	125000	1.6616589262857178	122500
chr32	125000	130000	1.6616589262857164	127500
chr32	130000	135000	1.6616589262857167	132500
chr32	135000	140000	1.6616589262857173	137500
chr32	145000	150000	1.661658926285716	147500
chr32	155000	160000	1.6616589262857158	157500
chr32	165000	170000	1.661658926285716	167500
chr32	170000	175000	10.133947425908227	172500
chr32	175000	180000	6.775504356884755	177500
chr32	180000	185000	2.8350828802137356	182500
chr32	185000	190000	2.5895852065958263	187500
chr32	190000	195000	5.270679557149293	192500
chr32	195000	200000	4.406635091762558	197500
chr32	200000	205000	9.232971213779152	202500
chr32	205000	210000	4.144594897456517	207500
chr32	210000	215000	0.30334325901462345	212500
chr32	215000	220000	8.78639087729615	217500
chr32	220000	225000	8.786390877294721	222500
chr32	225000	230000	8.176115909552285	227500
chr32	230000	235000	7.269818930588712	232500
chr32	235000	240000	3.119225004177532	237500
chr32	240000	245000	2.831347968948775	242500
chr32	245000	250000	2.0491636635470734	247500
chr32	250000	255000	2.5201617607840285	252500
chr32	255000	260000	5.305843152093292	257500
chr32	260000	265000	6.898202740884041	262500
chr32	265000	270000	4.053239523970738	267500
chr32	270000	275000	1.8602053763677666	272500
chr32	275000	280000	3.4583682674180407	277500
chr32	280000	285000	3.195326711694829	282500
chr32	285000	290000	1.6882126233485415	287500
chr32	290000	295000	1.1485484577099436	292500
chr32	295000	300000	0.9346658304169324	297500
chr32	300000	305000	0.9346658304169322	302500
chr32	305000	310000	0.9346658304169324	307500
chr32	310000	315000	0.9350264670348581	312500
chr32	315000	320000	1.2447196316863696	317500
chr32	320000	325000	1.125265231983073	322500
chr32	325000	330000	0.9565280321733323	327500
chr32	330000	335000	0.9565280321733323	332500
chr32	335000	340000	12.178292612946366	337500
chr32	340000	345000	16.41080848800094	342500
chr32	345000	350000	1.0951914978408985	347500
chr32	350000	355000	0.8601833781024338	352500
chr32	355000	360000	1.025995909926296	357500
chr32	360000	365000	1.2396030732655186	362500
chr32	365000	370000	1.0036810384083705	367500
chr32	370000	375000	0.6466412978795301	372500
chr32	375000	380000	0.7537590630630294	377500
chr32	380000	385000	1.1649983000411117	382500
chr32	385000	390000	1.164998300041113	387500
chr32	390000	395000	1.1649983000411117	392500
chr32	395000	400000	11.222107312707962	397500
chr32	400000	405000	7.764551777243532	402500
chr32	405000	410000	6.395302003001826	407500
chr32	410000	415000	0.5825140080308456	412500
chr32	415000	420000	0.5825140080308456	417500
chr32	420000	425000	0.5825140080308456	422500
chr32	425000	430000	0.5825140080308451	427500
chr32	430000	435000	0.5825140080308456	432500
chr32	435000	440000	0.5825140080308403	437500
